path,modality,study,status,transfer_syntax,width,height,components,bits_allocated,frames,src_bytes,j2k_bytes,enc_seconds,dec_seconds,detail
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000983.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528880,151329,0.2414,0.0466,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004645.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,335796,0.2166,0.0601,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006167.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528962,163507,0.2658,0.0542,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002695.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,248150,0.2305,0.0796,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001089.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528860,161722,0.2654,0.0748,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000704.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,539,512,1,0,1,556488,255928,0.2079,0.0808,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000809.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190756,25253,0.2004,0.0777,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_004154.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528936,144849,0.2128,0.0792,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000449.dcm,mr,study_003,OK,1.2.840.10008.1.2,320,320,1,0,1,322256,68619,0.2422,0.0348,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002533.dcm,mr,study_004,OK,1.2.840.10008.1.2,512,512,1,0,1,619452,70857,0.126,0.0264,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001304.dcm,mr,study_005,OK,1.2.840.10008.1.2,192,192,1,0,1,167444,15490,0.1324,0.0293,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002246.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,158851,0.2432,0.0544,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000669.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190756,24979,0.2078,0.0482,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001563.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,149786,0.2519,0.0393,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001180.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,270423,0.2885,0.0687,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000558.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,199986,22493,0.2676,0.0387,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000098.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528924,150845,0.2388,0.0444,
LocalDatasets/medical-dicom-organized/xa/study_001/instance_000002.dcm,xa,study_001,OK,1.2.840.10008.1.2,1024,1024,1,0,1,2132142,581405,0.3374,0.0852,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000985.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,148980,0.2838,0.0339,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002438.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528878,150787,0.2406,0.0558,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000514.dcm,mr,study_004,OK,1.2.840.10008.1.2,180,180,1,0,1,172312,13380,0.2494,0.0175,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001872.dcm,mr,study_002,OK,1.2.840.10008.1.2,224,256,1,0,1,218030,23859,0.2185,0.0431,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001010.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,555,512,1,0,1,572764,281680,0.2286,0.0672,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003766.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,331498,0.3055,0.0437,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000228.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,247572,0.3007,0.0762,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000609.dcm,mr,study_002,OK,1.2.840.10008.1.2,512,512,1,0,1,618118,68567,0.18,0.0872,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002165.dcm,mr,study_004,OK,1.2.840.10008.1.2,260,320,1,0,1,295000,82013,0.1955,0.0347,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000994.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,262765,0.2512,0.0378,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002845.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,284159,0.2462,0.0388,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005538.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528964,280660,0.2374,0.0788,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001769.dcm,mr,study_004,OK,1.2.840.10008.1.2,208,256,1,0,1,214744,36114,0.2237,0.0469,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003406.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,152689,0.1789,0.0299,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001047.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,684,1,0,1,704864,371783,0.2087,0.0533,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001897.dcm,mr,study_004,OK,1.2.840.10008.1.2,320,320,1,0,1,304874,61325,0.1439,0.0499,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001376.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528858,184238,0.1267,0.0526,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000754.dcm,mr,study_005,OK,1.2.840.10008.1.2,224,256,1,0,1,217866,75818,0.1111,0.0233,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001691.dcm,mr,study_005,OK,1.2.840.10008.1.2,320,320,1,0,1,329910,93221,0.1417,0.0233,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002637.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,249845,0.2026,0.0477,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000050.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,656,1,0,1,676310,145538,0.1929,0.0492,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000174.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528834,147163,0.1875,0.0487,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000581.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528916,151533,0.2953,0.0785,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001309.dcm,mr,study_002,OK,1.2.840.10008.1.2,180,180,1,0,1,174272,16856,0.2312,0.0248,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000275.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528860,262623,0.3622,0.0794,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003486.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528898,143895,0.2248,0.0892,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001978.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,156425,0.3238,0.0967,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001022.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,277773,0.3449,0.0846,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006491.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,160288,0.2435,0.1077,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001465.dcm,mr,study_003,OK,1.2.840.10008.1.2,256,256,1,0,1,222592,46973,0.0924,0.0226,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000631.dcm,mr,study_002,OK,1.2.840.10008.1.2,512,512,1,0,1,618118,70974,0.2262,0.0571,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002405.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528876,146569,0.2787,0.0533,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001602.dcm,mr,study_004,OK,1.2.840.10008.1.2,192,192,1,0,1,167452,21666,0.1975,0.054,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004800.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,332995,0.2135,0.06,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000807.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,263738,0.2187,0.0509,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000375.dcm,mr,study_005,OK,1.2.840.10008.1.2,160,160,1,0,1,147310,12010,0.1433,0.0617,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000265.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,155280,0.186,0.0421,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000650.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190756,25121,0.2459,0.1097,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001510.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528846,171583,0.3319,0.064,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005855.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528968,283009,0.2449,0.1016,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000646.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,275955,0.269,0.1086,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001408.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,150316,0.3085,0.0761,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000202.dcm,mr,study_003,OK,1.2.840.10008.1.2,512,512,1,0,1,620996,113586,0.3021,0.0567,
LocalDatasets/medical-dicom-organized/xa/study_005/instance_000024.dcm,xa,study_005,OK,1.2.840.10008.1.2,1024,1024,1,0,1,2132172,732400,0.4777,0.095,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002023.dcm,mr,study_004,OK,1.2.840.10008.1.2,270,320,1,0,1,288742,57369,0.1781,0.0256,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000767.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190758,25232,0.1695,0.0251,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000071.dcm,mr,study_005,OK,1.2.840.10008.1.2,180,180,1,0,1,172220,11939,0.0952,0.0431,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000762.dcm,mr,study_001,OK,1.2.840.10008.1.2,336,384,1,0,1,383314,95372,0.2387,0.054,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000345.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,241417,0.227,0.0646,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000153.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528926,152293,0.2278,0.0619,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006689.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,1330,1,0,1,1366534,455583,0.3753,0.0621,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002764.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528910,147401,0.3086,0.0638,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000709.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,200210,28130,0.1843,0.0874,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002393.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528876,142619,0.2542,0.0588,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000750.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,732,1,0,1,754122,325870,0.3624,0.0592,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003456.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,151192,0.1642,0.0659,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002024.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,147189,0.2943,0.0717,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003306.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,322500,0.2292,0.0907,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000584.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,199982,24290,0.088,0.0234,
LocalDatasets/medical-dicom-organized/xa/study_003/instance_000032.dcm,xa,study_003,OK,1.2.840.10008.1.2,3584,3072,1,0,1,10491258,3976177,1.5506,0.8738,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001121.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,138203,0.213,0.0384,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003257.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528874,276305,0.2753,0.1256,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001724.dcm,mr,study_005,OK,1.2.840.10008.1.2,364,448,1,0,1,433626,111017,0.2561,0.0823,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006120.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528962,154342,0.3487,0.066,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003926.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,328704,0.333,0.0486,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000311.dcm,mr,study_001,OK,1.2.840.10008.1.2,401,886,1,0,1,822316,213407,0.3689,0.0373,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001727.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,153018,0.3302,0.0713,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001574.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,152406,0.372,0.098,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003140.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,308155,0.1246,0.0386,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000881.dcm,mr,study_004,OK,1.2.840.10008.1.2,208,256,1,0,1,200028,25926,0.1859,0.0436,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000950.dcm,mr,study_004,OK,1.2.840.10008.1.2,208,256,1,0,1,200254,28026,0.2283,0.0162,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000693.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528892,150040,0.2065,0.0618,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004278.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,312064,0.2256,0.06,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002871.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,283422,0.2584,0.0775,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000347.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,240341,0.2684,0.0707,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003633.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,323822,0.2191,0.107,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001047.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528852,155393,0.2079,0.0739,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000653.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,160,160,1,0,1,216542,17602,0.2047,0.0428,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000973.dcm,mr,study_005,OK,1.2.840.10008.1.2,174,192,1,0,1,160400,22613,0.2371,0.0627,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000151.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,656,1,0,1,676312,119492,0.2711,0.0611,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003487.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528898,144387,0.3126,0.0424,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003683.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,688,512,1,0,1,707398,182309,0.229,0.0434,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000057.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,656,1,0,1,676310,145236,0.1737,0.0699,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006621.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,161694,0.287,0.0691,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000997.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,274683,0.2365,0.0591,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000670.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,200214,28314,0.0896,0.0461,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000910.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,279776,0.1458,0.0575,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001812.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,144736,0.1607,0.0687,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003929.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528872,168642,0.2012,0.0611,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000986.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,273304,0.2219,0.0688,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001478.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528846,165921,0.2184,0.082,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000351.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,250882,0.2111,0.0674,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001018.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,154738,0.2176,0.0323,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000122.dcm,mr,study_001,OK,1.2.840.10008.1.2,512,512,1,0,1,622932,119820,0.2616,0.0352,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001326.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528850,173430,0.2111,0.0436,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000398.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,190894,0.184,0.0465,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000310.dcm,mr,study_002,OK,1.2.840.10008.1.2,224,256,1,0,1,217932,25161,0.1753,0.0358,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002812.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,156405,0.2182,0.0557,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000082.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,656,1,0,1,676310,135393,0.2342,0.0833,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001024.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,152798,0.2081,0.0447,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003974.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528936,154406,0.1582,0.0464,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003347.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528916,145889,0.2003,0.0328,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001263.dcm,mr,study_005,OK,1.2.840.10008.1.2,192,192,1,0,1,167444,17304,0.2102,0.0237,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000692.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,279384,0.2573,0.0456,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001889.dcm,mr,study_004,OK,1.2.840.10008.1.2,256,256,1,0,1,236118,36322,0.1684,0.0481,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000978.dcm,mr,study_004,OK,1.2.840.10008.1.2,208,256,1,0,1,200252,29220,0.1933,0.0733,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001261.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528846,176366,0.2602,0.0568,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002772.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528914,135251,0.2074,0.1109,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000832.dcm,mr,study_004,OK,1.2.840.10008.1.2,208,256,1,0,1,200022,18777,0.1248,0.1011,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000617.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528892,145127,0.1236,0.0432,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001186.dcm,mr,study_005,OK,1.2.840.10008.1.2,192,192,1,0,1,167448,17970,0.1022,0.0213,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002033.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,154894,0.2447,0.0398,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000435.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528844,254423,0.2254,0.05,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001505.dcm,mr,study_004,OK,1.2.840.10008.1.2,192,192,1,0,1,167448,19248,0.1145,0.031,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000175.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,656,1,0,1,676310,111989,0.2614,0.058,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001355.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,151696,0.2234,0.0905,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004635.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,335178,0.2666,0.0687,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000273.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,154902,0.1998,0.0467,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000074.dcm,mr,study_002,OK,1.2.840.10008.1.2,180,180,1,0,1,172166,13246,0.1719,0.0613,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000443.dcm,mr,study_005,OK,1.2.840.10008.1.2,224,256,1,0,1,217960,27930,0.1376,0.0994,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002576.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,146930,0.2019,0.0345,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005650.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528968,266658,0.2202,0.0493,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000840.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,531,1,0,1,548356,204066,0.2681,0.0424,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001862.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528862,151513,0.3126,0.0463,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000864.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,262766,0.3206,0.046,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001864.dcm,mr,study_002,OK,1.2.840.10008.1.2,224,256,1,0,1,218030,27196,0.1768,0.0174,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002970.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,285391,0.204,0.0476,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001095.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528860,162232,0.2382,0.0551,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003745.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,173301,0.2634,0.0635,
LocalDatasets/medical-dicom-organized/px/study_004/instance_000001.dcm,px,study_004,OK,1.2.840.10008.1.2,2812,1316,1,0,1,7440270,2871712,1.3055,0.3907,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003054.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,292729,0.1881,0.0642,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002302.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,149041,0.2439,0.0696,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000895.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190756,25143,0.1887,0.0418,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003877.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,328534,0.2112,0.1096,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003222.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,320257,0.2406,0.0438,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001829.dcm,mr,study_002,OK,1.2.840.10008.1.2,418,925,1,0,1,879146,188966,0.2646,0.0595,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000897.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,151675,0.1979,0.0434,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003716.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,680,1,0,1,700810,191543,0.2252,0.05,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006666.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,155405,0.2187,0.0434,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003102.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,303104,0.1943,0.0328,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006327.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528962,153002,0.2382,0.0569,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000102.dcm,mr,study_005,OK,1.2.840.10008.1.2,180,180,1,0,1,172196,13059,0.1161,0.0393,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001121.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528862,166301,0.2624,0.0608,
